sep=,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
0, 4015482265, 0.636588454246521, -0.3038460314273834, -0.28805777430534363, -0.6476457715034485, 0, 0, 0, 0, 0, 0, -0.7265625, 0.10693359375, -0.40966796875, 
1, 4015490598, 0.6345254182815552, -0.30449017882347107, -0.2879003584384918, -0.64943528175354, 7.510892868041992, -0.058641500771045685, 6.384639739990234, -23.179838180541992, -4.74335241317749, -30.896570205688477, -0.7265625, 0.102783203125, -0.40625, 
2, 4015498931, 0.6324801445007324, -0.3051881492137909, -0.2876649498939514, -0.6512045860290527, 7.5629706382751465, -0.24386033415794373, 6.348388671875, -24.225435256958008, -4.484314918518066, -29.982908248901367, -0.7255859375, 0.101806640625, -0.405029296875, 
3, 4015507264, 0.6304567456245422, -0.3059116303920746, -0.28737297654151917, -0.6529538035392761, 7.48973274230957, -0.3710174262523651, 6.38653564453125, -24.747943878173828, -4.2921576499938965, -29.311870574951172, -0.72705078125, 0.099609375, -0.409423828125, 
4, 4015515597, 0.6284472942352295, -0.306636780500412, -0.2871110141277313, -0.6546637415885925, 7.4122138023376465, -0.4371720552444458, 6.425731658935547, -24.309755325317383, -4.604496955871582, -28.926267623901367, -0.728515625, 0.095703125, -0.407958984375, 
5, 4015523930, 0.6265055537223816, -0.3072916567325592, -0.28697994351387024, -0.6562734246253967, 7.375978946685791, -0.5198051333427429, 6.440840721130371, -21.811288833618164, -5.332224369049072, -28.31915855407715, -0.728515625, 0.096435546875, -0.403076171875, 
6, 4015532263, 0.6246442198753357, -0.3078235387802124, -0.2870212495326996, -0.6577786207199097, 7.4003400802612305, -0.5270565748214722, 6.458987236022949, -18.47605323791504, -5.758188247680664, -27.867393493652344, -0.7275390625, 0.09423828125, -0.40478515625, 
7, 4015540596, 0.622913122177124, -0.3082156181335449, -0.28717344999313354, -0.6591687798500061, 7.402322769165039, -0.5009865760803223, 6.439627647399902, -15.235001564025879, -5.492772579193115, -26.763031005859375, -0.726318359375, 0.092529296875, -0.4013671875, 
8, 4015548929, 0.6213381886482239, -0.3084520101547241, -0.2874436378479004, -0.6604254245758057, 7.4179277420043945, -0.5110839605331421, 6.392989635467529, -11.67500114440918, -4.968729019165039, -25.279855728149414, -0.728271484375, 0.0888671875, -0.404541015625, 
9, 4015557262, 0.6199411749839783, -0.3085545301437378, -0.2878066599369049, -0.6615314483642578, 7.436513423919678, -0.5604566931724548, 6.335591793060303, -8.305164337158203, -4.553419589996338, -23.3402156829834, -0.727294921875, 0.0859375, -0.404541015625, 
10, 4015565595, 0.6187373399734497, -0.30851536989212036, -0.28829482197761536, -0.6624636650085449, 7.450201034545898, -0.6239880323410034, 6.2752485275268555, -4.481544494628906, -4.2335734367370605, -21.153316497802734, -0.728271484375, 0.0849609375, -0.401611328125, 
11, 4015573928, 0.6177337765693665, -0.30833834409713745, -0.28888097405433655, -0.6632267832756042, 7.471381664276123, -0.6910763382911682, 6.206186294555664, -0.865761399269104, -3.805713176727295, -18.891143798828125, -0.727294921875, 0.0830078125, -0.40380859375, 
12, 4015582261, 0.6169103384017944, -0.3080824911594391, -0.2895665466785431, -0.6638128757476807, 7.454728126525879, -0.7561413645744324, 6.179234981536865, 2.1483047008514404, -3.8958747386932373, -16.4406795501709, -0.727783203125, 0.0810546875, -0.4013671875, 
