sep=,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
0, 2844104122, 0.3559167683124542, -0.6937049031257629, -0.17732009291648865, -0.6005574464797974, 0, 0, 0, 0, 0, 0, -0.896728515625, -0.00341796875, 0.153564453125, 
1, 2844112455, 0.35591936111450195, -0.6937077641487122, -0.17731770873069763, -0.6005532741546631, 9.432875633239746, -2.8605220317840576, -0.32784339785575867, -0.5582877993583679, -0.7062100172042847, -0.09392739832401276, -0.897705078125, -0.00439453125, 0.1513671875, 
2, 2844120788, 0.3559204638004303, -0.6937034726142883, -0.17733007669448853, -0.6005538702011108, 9.428069114685059, -2.827246904373169, -0.31584808230400085, -0.3566782474517822, -0.71494460105896, -0.24894478917121887, -0.897216796875, -0.00244140625, 0.151611328125, 
3, 2844129121, 0.355902761220932, -0.6937066316604614, -0.17733503878116608, -0.6005592346191406, 9.418777465820312, -2.734710693359375, -0.3146893382072449, -0.6842586398124695, -0.7135869860649109, -0.37742576003074646, -0.898193359375, -0.00341796875, 0.15380859375, 
4, 2844137454, 0.355876088142395, -0.6937182545661926, -0.1773446798324585, -0.6005588173866272, 9.384708404541016, -2.7583508491516113, -0.25803881883621216, -0.7185049057006836, -0.9111239910125732, -0.408342182636261, -0.897705078125, -0.00390625, 0.15185546875, 
5, 2844145787, 0.35585132241249084, -0.693723201751709, -0.17737439274787903, -0.600558876991272, 9.411151885986328, -2.816789388656616, -0.22128736972808838, -0.533723771572113, -0.9211903214454651, -0.6424561738967896, -0.898193359375, -0.00341796875, 0.15185546875, 
6, 2844154120, 0.3558441996574402, -0.6937124729156494, -0.17744383215904236, -0.6005550622940063, 9.408227920532227, -2.861974000930786, -0.1883557140827179, 0.07885341346263885, -1.0022337436676025, -0.8536711931228638, -0.898193359375, -0.001953125, 0.153076171875, 
7, 2844162453, 0.3558655381202698, -0.6936936974525452, -0.17753171920776367, -0.6005381941795349, 9.456379890441895, -2.9303700923919678, -0.19358479976654053, 0.5642687678337097, -1.0662437677383423, -0.791761577129364, -0.897216796875, -0.00439453125, 0.15185546875, 
8, 2844170786, 0.3559185266494751, -0.6936503052711487, -0.17764116823673248, -0.6005244851112366, 9.505963325500488, -2.967900514602661, -0.18568065762519836, 1.1670228242874146, -0.8755201101303101, -0.7724739909172058, -0.89990234375, -0.0029296875, 0.15185546875, 
9, 2844179119, 0.35598742961883545, -0.6936015486717224, -0.17774537205696106, -0.6005091071128845, 9.472488403320312, -2.9609620571136475, -0.19774064421653748, 1.299397349357605, -0.7676841616630554, -0.6330557465553284, -0.899169921875, -0.00439453125, 0.14990234375, 
10, 2844187452, 0.35608190298080444, -0.6935534477233887, -0.17785225808620453, -0.6004770398139954, 9.449382781982422, -2.9809072017669678, -0.21782273054122925, 1.608663558959961, -0.8996487259864807, -0.32578742504119873, -0.89794921875, -0.010009765625, 0.15625, 
11, 2844195785, 0.3562113642692566, -0.6934990286827087, -0.17795157432556152, -0.6004337072372437, 9.468724250793457, -2.9550564289093018, -0.26786866784095764, 1.8940317630767822, -0.8038002848625183, 0.0348481684923172, -0.895751953125, -0.00390625, 0.151611328125, 
12, 2844204118, 0.3563500642776489, -0.6934486031532288, -0.17804507911205292, -0.6003819108009338, 9.454399108886719, -2.9139740467071533, -0.2883464992046356, 1.981402039527893, -0.8951663374900818, 0.2562832534313202, -0.898193359375, -0.00439453125, 0.1513671875, 
13, 2844212451, 0.35650569200515747, -0.6934056282043457, -0.17813478410243988, -0.6003124713897705, 9.41636848449707, -2.8345608711242676, -0.32382720708847046, 2.077378511428833, -1.038221836090088, 0.4985939562320709, -0.898193359375, -0.005859375, 0.15185546875, 
14, 2844220784, 0.35667574405670166, -0.693365752696991, -0.17823123931884766, -0.6002289056777954, 9.431593894958496, -2.7879221439361572, -0.28295275568962097, 2.3309338092803955, -1.222464919090271, 0.6695688962936401, -0.898193359375, -0.00390625, 0.1513671875, 
15, 2844229117, 0.35683339834213257, -0.6933283805847168, -0.1783086657524109, -0.6001554131507874, 9.459089279174805, -2.6876397132873535, -0.22013282775878906, 1.964368462562561, -1.0530011653900146, 0.665573000907898, -0.8994140625, -0.001953125, 0.15234375, 
16, 2844237450, 0.35694795846939087, -0.693307101726532, -0.178348109126091, -0.6001002192497253, 9.469369888305664, -2.6437623500823975, -0.18712551891803741, 1.1703271865844727, -0.9624293446540833, 0.660603940486908, -0.900146484375, -0.00341796875, 0.1513671875, 
17, 2844245783, 0.357021689414978, -0.693293035030365, -0.1783428192138672, -0.600074052810669, 9.45761775970459, -2.639263153076172, -0.20364144444465637, 0.2640187442302704, -0.5990657806396484, 0.5872960686683655, -0.89697265625, -0.010498046875, 0.15625, 
18, 2844254116, 0.35704123973846436, -0.6932834982872009, -0.17830199003219604, -0.6000856161117554, 9.481443405151367, -2.6135129928588867, -0.26619306206703186, -0.6203767657279968, -0.2607785165309906, 0.3438839018344879, -0.897216796875, -0.0048828125, 0.15234375, 
19, 2844262449, 0.3570170998573303, -0.6932896971702576, -0.17822730541229248, -0.6001149415969849, 9.463897705078125, -2.606245517730713, -0.30945345759391785, -1.4985095262527466, -0.12968485057353973, 0.21781064569950104, -0.897705078125, -0.00439453125, 0.15380859375, 
20, 2844270782, 0.3569766879081726, -0.6933035850524902, -0.17815203964710236, -0.6001452803611755, 9.438212394714355, -2.6784679889678955, -0.34997430443763733, -1.6380047798156738, -0.253042995929718, 0.14258164167404175, -0.89990234375, -0.0029296875, 0.15185546875, 
21, 2844279115, 0.3569468557834625, -0.6933171153068542, -0.17809215188026428, -0.6001652479171753, 9.4457368850708, -2.764094591140747, -0.34584710001945496, -1.4544529914855957, -0.3625694811344147, 0.09458056092262268, -0.898681640625, -0.00341796875, 0.15185546875, 
22, 2844287448, 0.3569248914718628, -0.6933130025863647, -0.17806276679039001, -0.6001917123794556, 9.477294921875, -2.7757387161254883, -0.34244221448898315, -0.9841757416725159, -0.32025477290153503, -0.16767080128192902, -0.895263671875, -0.00341796875, 0.152587890625, 
