sep=,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
0, 3363833332, -0.25416427850723267, 0.6333313584327698, 0.0819123163819313, 0.7263505458831787, 0, 0, 0, 0, 0, 0, -0.861572265625, -0.09375, 0.0263671875, 
1, 3363841665, -0.25418299436569214, 0.6332401037216187, 0.08186696469783783, 0.7264285087585449, 9.50887393951416, -2.0363645553588867, 1.9168829917907715, -0.3155161440372467, 1.1025519371032715, 0.08889419585466385, -0.86328125, -0.0947265625, 0.028564453125, 
2, 3363849998, -0.25423070788383484, 0.6331452131271362, 0.08188661187887192, 0.7264924645423889, 9.507580757141113, -2.0128672122955322, 1.9210461378097534, 0.7766876220703125, 0.9389025568962097, -0.17322905361652374, -0.8671875, -0.095458984375, 0.027587890625, 
3, 3363858331, -0.25429677963256836, 0.6330311298370361, 0.0819634199142456, 0.726560115814209, 9.52780818939209, -1.998511552810669, 1.9019498825073242, 1.377443790435791, 0.8744827508926392, -0.498094379901886, -0.862060546875, -0.09326171875, 0.025146484375, 
4, 3363866664, -0.2543502151966095, 0.6329269409179688, 0.08204641938209534, 0.7266227602958679, 9.532179832458496, -1.9680546522140503, 1.927093267440796, 1.493373990058899, 0.80447918176651, -0.6733470559120178, -0.864013671875, -0.093994140625, 0.024169921875, 
5, 3363874997, -0.2543940544128418, 0.6328139305114746, 0.08212032169103622, 0.7266975045204163, 9.502037048339844, -1.9430131912231445, 1.906118631362915, 1.215075135231018, 0.894589900970459, -0.7043402791023254, -0.86474609375, -0.09326171875, 0.027587890625, 
6, 3363883330, -0.2544012665748596, 0.6327180862426758, 0.08212767541408539, 0.7267776727676392, 9.504203796386719, -1.9430984258651733, 1.9059178829193115, 0.28655925393104553, 1.0874651670455933, -0.5297536253929138, -0.865966796875, -0.094970703125, 0.026123046875, 
7, 3363891663, -0.25436002016067505, 0.6326456665992737, 0.08205495774745941, 0.726863443851471, 9.490628242492676, -1.9469752311706543, 1.8795095682144165, -1.0235447883605957, 1.1277050971984863, -0.31021398305892944, -0.865966796875, -0.093505859375, 0.022705078125, 
8, 3363899996, -0.25428125262260437, 0.6325691938400269, 0.08191503584384918, 0.7269733548164368, 9.511832237243652, -1.9541287422180176, 1.876150131225586, -2.2177059650421143, 1.4593580961227417, -0.16349565982818604, -0.864013671875, -0.093994140625, 0.024658203125, 
9, 3363908329, -0.2541666328907013, 0.6325163841247559, 0.0817193016409874, 0.727081298828125, 9.467428207397461, -1.9639614820480347, 1.8544358015060425, -3.1577742099761963, 1.358540654182434, -0.000640355923678726, -0.864501953125, -0.09375, 0.025634765625, 
10, 3363916662, -0.2540181577205658, 0.632493793964386, 0.08147885650396347, 0.7271798849105835, 9.489986419677734, -1.9764295816421509, 1.8532345294952393, -3.822232484817505, 1.206007719039917, 0.08940647542476654, -0.863525390625, -0.094970703125, 0.025146484375, 
11, 3363924995, -0.2538841962814331, 0.6324740052223206, 0.08124016225337982, 0.7272704839706421, 9.495184898376465, -2.0250532627105713, 1.8487880229949951, -3.862037420272827, 1.009572148323059, 0.2744949162006378, -0.86376953125, -0.091796875, 0.026611328125, 
12, 3363933328, -0.2537691295146942, 0.6324560046195984, 0.0810297280550003, 0.7273499965667725, 9.520484924316406, -2.019392490386963, 1.830401062965393, -3.224832057952881, 0.9267101287841797, 0.2327437400817871, -0.861083984375, -0.094970703125, 0.0244140625, 
13, 3363941661, -0.2536933720111847, 0.6324159502983093, 0.08087500929832458, 0.7274282574653625, 9.516340255737305, -2.035886287689209, 1.8231121301651, -2.4216465950012207, 0.8763526082038879, 0.14847290515899658, -0.861572265625, -0.093505859375, 0.023681640625, 
14, 3363949994, -0.2536400854587555, 0.6323751211166382, 0.08076310902833939, 0.7274947166442871, 9.515558242797852, -2.006624460220337, 1.812953233718872, -1.6092654466629028, 0.7653149366378784, 0.014792220667004585, -0.862548828125, -0.093994140625, 0.023193359375, 
15, 3363958327, -0.2536384165287018, 0.6323076486587524, 0.08071799576282501, 0.7275589108467102, 9.497673988342285, -1.9973241090774536, 1.8079311847686768, -0.570915699005127, 0.7293269634246826, -0.04587509110569954, -0.863525390625, -0.093505859375, 0.024169921875, 
16, 3363966660, -0.2536470592021942, 0.6322432160377502, 0.08069664984941483, 0.7276142239570618, 9.47793197631836, -1.9880754947662354, 1.8128665685653687, -0.07087458670139313, 0.6591182947158813, -0.1413905769586563, -0.864501953125, -0.093994140625, 0.021728515625, 
17, 3363974993, -0.2536680996417999, 0.6321696639060974, 0.08069725334644318, 0.7276707291603088, 9.455178260803223, -1.9495431184768677, 1.82137131690979, 0.15702806413173676, 0.5795604586601257, -0.18754741549491882, -0.865478515625, -0.094970703125, 0.023193359375, 
18, 3363983326, -0.25366106629371643, 0.6321201324462891, 0.08068620413541794, 0.727717399597168, 9.436138153076172, -1.934936761856079, 1.781894564628601, -0.1456681489944458, 0.3812294602394104, -0.3414889872074127, -0.869140625, -0.094482421875, 0.02392578125, 
19, 3363991659, -0.25365373492240906, 0.6320738792419434, 0.08067189157009125, 0.7277618050575256, 9.407333374023438, -1.9371901750564575, 1.7975093126296997, -0.3893876075744629, 0.23717501759529114, -0.2831909954547882, -0.864013671875, -0.096435546875, 0.022216796875, 
20, 3363999992, -0.253604531288147, 0.6320611238479614, 0.08063741773366928, 0.72779381275177, 9.424571990966797, -1.9448436498641968, 1.785900354385376, -0.8582817316055298, -0.07735498249530792, -0.467562198638916, -0.867431640625, -0.095947265625, 0.021728515625, 
21, 3364008325, -0.2535400092601776, 0.6320534944534302, 0.08060257881879807, 0.7278268933296204, 9.417454719543457, -1.967553973197937, 1.7870877981185913, -1.131278395652771, -0.25550204515457153, -0.5779083967208862, -0.865478515625, -0.096435546875, 0.022705078125, 
22, 3364016658, -0.25345808267593384, 0.6320774555206299, 0.08056553453207016, 0.7278386354446411, 9.465070724487305, -1.9865871667861938, 1.8041973114013672, -1.274743676185608, -0.6496794819831848, -0.6609752774238586, -0.863037109375, -0.091064453125, 0.021240234375, 
23, 3364024991, -0.2534031569957733, 0.6321028470993042, 0.08057190477848053, 0.7278349995613098, 9.448512077331543, -2.0197482109069824, 1.8176161050796509, -0.8011875748634338, -1.0175254344940186, -0.694222629070282, -0.863037109375, -0.093017578125, 0.019287109375, 
24, 3364033324, -0.25336727499961853, 0.6321393251419067, 0.08059738576412201, 0.7278130650520325, 9.475929260253906, -2.0719854831695557, 1.826986312866211, -0.25455427169799805, -1.2346060276031494, -0.6129997968673706, -0.865234375, -0.091552734375, 0.022216796875, 
25, 3364041657, -0.2533687353134155, 0.6321681141853333, 0.0806695744395256, 0.7277795076370239, 9.48931884765625, -2.0917773246765137, 1.8384523391723633, 0.3718802332878113, -1.4761738777160645, -0.5939684510231018, -0.859619140625, -0.093994140625, 0.02294921875, 
26, 3364049990, -0.25339600443840027, 0.6321972012519836, 0.08075530081987381, 0.7277353405952454, 9.48072624206543, -2.066587448120117, 1.8647348880767822, 0.9478675127029419, -1.4952821731567383, -0.43577495217323303, -0.865966796875, -0.094482421875, 0.023193359375, 
27, 3364058323, -0.25345855951309204, 0.6322094202041626, 0.0808437168598175, 0.7276930212974548, 9.487062454223633, -2.0749261379241943, 1.8623368740081787, 1.1533704996109009, -1.3791216611862183, -0.10724680125713348, -0.863525390625, -0.094482421875, 0.021240234375, 
28, 3364066656, -0.25352340936660767, 0.6322236061096191, 0.08089713007211685, 0.7276521921157837, 9.444549560546875, -2.048753023147583, 1.8883790969848633, 1.0001462697982788, -1.1617591381072998, 0.1938869208097458, -0.862060546875, -0.09375, 0.025634765625, 
29, 3364074989, -0.25357991456985474, 0.6322364211082458, 0.08091582357883453, 0.7276194095611572, 9.467939376831055, -2.023510694503784, 1.8698318004608154, 0.5747706294059753, -0.9664762616157532, 0.3823821246623993, -0.862060546875, -0.098388671875, 0.02490234375, 
30, 3364083322, -0.2536354660987854, 0.632228434085846, 0.08089639246463776, 0.7276090979576111, 9.465922355651855, -2.009190559387207, 1.8788944482803345, -0.014856255613267422, -0.5173307061195374, 0.6126539707183838, -0.864501953125, -0.093505859375, 0.024658203125, 
31, 3364091655, -0.25365981459617615, 0.632221519947052, 0.08082420378923416, 0.7276145219802856, 9.4922513961792, -2.002345323562622, 1.8654972314834595, -0.8072582483291626, -0.2470492720603943, 0.7078878283500671, -0.862548828125, -0.095947265625, 0.0244140625, 
32, 3364099988, -0.2536495327949524, 0.6322364211082458, 0.08071178197860718, 0.727617621421814, 9.499354362487793, -1.9958434104919434, 1.8753681182861328, -1.3662890195846558, -0.29325738549232483, 0.7324775457382202, -0.864013671875, -0.096923828125, 0.026611328125, 
33, 3364108321, -0.253631591796875, 0.6322483420372009, 0.08060205727815628, 0.7276256084442139, 9.539505958557129, -1.992956519126892, 1.8763569593429565, -1.6109305620193481, -0.3300906717777252, 0.6258198022842407, -0.863525390625, -0.09326171875, 0.024658203125, 
34, 3364116654, -0.2535935342311859, 0.6322817802429199, 0.08052243292331696, 0.7276186943054199, 9.559453010559082, -2.023209810256958, 1.8926061391830444, -1.330121397972107, -0.7105644941329956, 0.22377875447273254, -0.864501953125, -0.095947265625, 0.023681640625, 
35, 3364124987, -0.2535719871520996, 0.6323091983795166, 0.0804898738861084, 0.7276059985160828, 9.557720184326172, -2.0469143390655518, 1.8937220573425293, -0.8335896730422974, -0.9499038457870483, 0.02186174876987934, -0.865478515625, -0.093505859375, 0.021728515625, 
36, 3364133320, -0.25357264280319214, 0.6323456168174744, 0.08051280677318573, 0.7275714874267578, 9.580096244812012, -2.0862624645233154, 1.8975205421447754, 0.05136934667825699, -1.2965669631958008, -0.17973507940769196, -0.863525390625, -0.093994140625, 0.020751953125, 
37, 3364141653, -0.25361719727516174, 0.6323666572570801, 0.08059043437242508, 0.7275291681289673, 9.58012866973877, -2.107450008392334, 1.900846242904663, 0.9493532180786133, -1.4669270515441895, -0.17051395773887634, -0.863525390625, -0.094482421875, 0.020751953125, 
38, 3364149986, -0.2536911368370056, 0.6323935389518738, 0.08067800104618073, 0.727470338344574, 9.544573783874512, -2.123009443283081, 1.893760085105896, 1.3955532312393188, -1.5541949272155762, 0.06466313451528549, -0.866943359375, -0.097412109375, 0.027099609375, 
39, 3364158319, -0.2537905275821686, 0.6324129700660706, 0.08074718713760376, 0.7274112105369568, 9.533409118652344, -2.1089162826538086, 1.9025410413742065, 1.45912766456604, -1.3913651704788208, 0.47231367230415344, -0.86669921875, -0.092529296875, 0.0234375, 
40, 3364166652, -0.25391143560409546, 0.6324294209480286, 0.0807752013206482, 0.7273516058921814, 9.506675720214844, -2.108572483062744, 1.9154396057128906, 1.035596489906311, -1.2877556085586548, 1.0562158823013306, -0.865966796875, -0.093994140625, 0.024169921875, 
41, 3364174985, -0.2540157735347748, 0.6324607729911804, 0.08072938024997711, 0.7272928953170776, 9.479299545288086, -2.092604398727417, 1.9392644166946411, 0.11886284500360489, -1.1944942474365234, 1.550365686416626, -0.861572265625, -0.09521484375, 0.02587890625, 
42, 3364183318, -0.2540755867958069, 0.6325152516365051, 0.08059415221214294, 0.727239727973938, 9.491703033447266, -2.0448083877563477, 1.9352680444717407, -1.0593791007995605, -1.0182939767837524, 1.8717730045318604, -0.8662109375, -0.09130859375, 0.025634765625, 
43, 3364191651, -0.2541026771068573, 0.6325872540473938, 0.08039407432079315, 0.7271897792816162, 9.476470947265625, -2.038145065307617, 1.9630801677703857, -2.055619239807129, -0.9759792685508728, 2.1155178546905518, -0.864013671875, -0.09326171875, 0.024658203125, 
44, 3364199984, -0.25410935282707214, 0.6326630115509033, 0.08015617728233337, 0.7271476984024048, 9.484613418579102, -2.0231010913848877, 1.95309579372406, -2.8831634521484375, -0.9187824130058289, 2.223405122756958, -0.863037109375, -0.093994140625, 0.022705078125, 
