sep=,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
0, 3253504412, 0.7664210200309753, -0.317312628030777, -0.5067180395126343, -0.23487025499343872, 0, 0, 0, 0, 0, 0, -0.783447265625, 0.44873046875, -0.05078125, 
1, 3253512745, 0.7662938237190247, -0.3174794316291809, -0.5067338943481445, -0.23502616584300995, 9.190253257751465, -2.3651680946350098, 2.6245508193969727, -3.836193323135376, -1.5301176309585571, -1.0931131839752197, -0.783447265625, 0.44873046875, -0.0478515625, 
2, 3253521078, 0.7661727666854858, -0.3176499009132385, -0.5067414045333862, -0.23517422378063202, 9.18994426727295, -2.3485188484191895, 2.647160291671753, -3.8195693492889404, -1.5181045532226562, -0.9251606464385986, -0.780029296875, 0.44970703125, -0.048583984375, 
3, 3253529411, 0.7660527229309082, -0.3178221583366394, -0.5067461729049683, -0.23532219231128693, 9.116053581237793, -2.3465428352355957, 2.6745526790618896, -3.8424172401428223, -1.4158011674880981, -0.8999305963516235, -0.781494140625, 0.45068359375, -0.048583984375, 
4, 3253537744, 0.7659371495246887, -0.31799769401550293, -0.5067424774169922, -0.23546916246414185, 9.081208229064941, -2.2907769680023193, 2.670196056365967, -3.8772778511047363, -1.3848849534988403, -0.813277542591095, -0.783447265625, 0.44873046875, -0.048828125, 
5, 3253546077, 0.7658026814460754, -0.3181983232498169, -0.5067400932312012, -0.23564043641090393, 9.07862377166748, -2.282909393310547, 2.672316312789917, -4.389716625213623, -1.4293768405914307, -0.960328996181488, -0.781005859375, 0.44921875, -0.048095703125, 
6, 3253554410, 0.7656717300415039, -0.3183974325656891, -0.5067399144172668, -0.23579762876033783, 9.072896003723145, -2.2837164402008057, 2.6620025634765625, -4.253115653991699, -1.5580371618270874, -0.8208338022232056, -0.782470703125, 0.4501953125, -0.049072265625, 
7, 3253562743, 0.7655289173126221, -0.3186008036136627, -0.5067569017410278, -0.23594994843006134, 9.018942832946777, -2.3481690883636475, 2.6603481769561768, -4.259032726287842, -1.7858757972717285, -0.8544909358024597, -0.783935546875, 0.4501953125, -0.046630859375, 
8, 3253571076, 0.7653787136077881, -0.318803608417511, -0.5067914724349976, -0.23608924448490143, 9.06006908416748, -2.378537654876709, 2.681553840637207, -4.1390557289123535, -2.1490345001220703, -0.8220633268356323, -0.781982421875, 0.4501953125, -0.045166015625, 
9, 3253579409, 0.7652296423912048, -0.3190036118030548, -0.5068245530128479, -0.2362309992313385, 9.070818901062012, -2.386216163635254, 2.7365903854370117, -4.124481201171875, -2.032566547393799, -0.8573853373527527, -0.783447265625, 0.45068359375, -0.049072265625, 
10, 3253587742, 0.7650789022445679, -0.319203644990921, -0.5068598389625549, -0.2363734245300293, 9.076560020446777, -2.424470901489258, 2.7294833660125732, -4.132088661193848, -2.1362528800964355, -0.876724123954773, -0.765625, 0.4541015625, -0.047119140625, 
