sep=,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
0, 3030963314, 0.5183981657028198, -0.48548823595046997, -0.22068630158901215, -0.6684629321098328, 0, 0, 0, 0, 0, 0, -0.884033203125, 0.12548828125, -0.21630859375, 
1, 3030971647, 0.5183570384979248, -0.4855075180530548, -0.22064566612243652, -0.6684942245483398, 8.680975914001465, -2.074796438217163, 4.265440464019775, -1.3855634927749634, 0.5005021095275879, -0.3868902325630188, -0.880615234375, 0.126953125, -0.216796875, 
2, 3030979980, 0.5183409452438354, -0.48551681637763977, -0.22062057256698608, -0.6685081720352173, 8.706182479858398, -2.0908689498901367, 4.2890238761901855, -0.9015571475028992, 0.4268868863582611, -0.13853459060192108, -0.885498046875, 0.12744140625, -0.217041015625, 
3, 3030988313, 0.5183557271957397, -0.48551270365715027, -0.22063672542572021, -0.6684945225715637, 8.721197128295898, -2.1115479469299316, 4.261106014251709, -0.3048093914985657, 0.20984460413455963, -0.06173030287027359, -0.883544921875, 0.12548828125, -0.2158203125, 
4, 3030996646, 0.5183847546577454, -0.48550379276275635, -0.22064881026744843, -0.668474555015564, 8.726003646850586, -2.10686993598938, 4.25396728515625, -0.02470492757856846, 0.2399541586637497, 0.21459604799747467, -0.883544921875, 0.1279296875, -0.215087890625, 
5, 3031004979, 0.5184149742126465, -0.48548197746276855, -0.2206624150276184, -0.668462336063385, 8.718006134033203, -2.1069486141204834, 4.257851600646973, 0.11062787473201752, 0.3945360481739044, 0.13701054453849792, -0.884521484375, 0.12353515625, -0.21484375, 
6, 3031013312, 0.5184468030929565, -0.4854564368724823, -0.22067663073539734, -0.6684515476226807, 8.706677436828613, -2.0743672847747803, 4.255784511566162, 0.10332782566547394, 0.44755756855010986, 0.11108894646167755, -0.881591796875, 0.127685546875, -0.215087890625, 
7, 3031021645, 0.5184690952301025, -0.4854520559310913, -0.2206868827342987, -0.6684341430664062, 8.702814102172852, -2.0715348720550537, 4.2512993812561035, -0.09706514328718185, 0.20171211659908295, 0.171205535531044, -0.883056640625, 0.1279296875, -0.215576171875, 
8, 3031029978, 0.5184763669967651, -0.48546352982521057, -0.2206844538450241, -0.6684208512306213, 8.695253372192383, -2.082078218460083, 4.265984058380127, -0.470571905374527, 0.13350136578083038, 0.12635502219200134, -0.883544921875, 0.1279296875, -0.216552734375, 
9, 3031038311, 0.51848304271698, -0.48548388481140137, -0.2206944078207016, -0.6683976054191589, 8.693400382995605, -2.038724660873413, 4.254003047943115, -0.6579272747039795, -0.03368271887302399, 0.0001664925366640091, -0.884521484375, 0.12548828125, -0.2158203125, 
10, 3031046644, 0.5184452533721924, -0.4855181574821472, -0.22067829966545105, -0.6684072613716125, 8.685168266296387, -2.0585310459136963, 4.314401626586914, -1.1298565864562988, 0.03901048004627228, -0.29106733202934265, -0.884521484375, 0.12548828125, -0.2138671875, 
11, 3031054977, 0.5184120535850525, -0.48555082082748413, -0.22066642343997955, -0.6684133410453796, 8.670941352844238, -2.0383458137512207, 4.2949604988098145, -1.1856443881988525, 0.0525347925722599, -0.334329754114151, -0.885009765625, 0.12646484375, -0.215576171875, 
12, 3031063310, 0.5183694362640381, -0.4855996072292328, -0.22062483429908752, -0.6684246063232422, 8.665955543518066, -2.0480306148529053, 4.279653072357178, -1.502287745475769, 0.08229853957891464, -0.13220787048339844, -0.883056640625, 0.12548828125, -0.21728515625, 
13, 3031071643, 0.518317461013794, -0.48564550280570984, -0.22056232392787933, -0.6684523224830627, 8.701075553894043, -2.081792116165161, 4.280039310455322, -1.4920804500579834, 0.2696922719478607, -0.0675959587097168, -0.882568359375, 0.126953125, -0.215576171875, 
14, 3031079976, 0.5182952284812927, -0.48568034172058105, -0.22050079703330994, -0.6684646010398865, 8.668673515319824, -2.1206891536712646, 4.263552188873291, -1.4564381837844849, 0.4213029146194458, 0.1384449154138565, -0.885009765625, 0.12646484375, -0.214599609375, 
15, 3031088309, 0.518307089805603, -0.48569050431251526, -0.22044697403907776, -0.6684657335281372, 8.657571792602539, -2.1416256427764893, 4.247930526733398, -0.9757102727890015, 0.6324666738510132, 0.38303524255752563, -0.884521484375, 0.12548828125, -0.21533203125, 
16, 3031096642, 0.5183544158935547, -0.4856746792793274, -0.2204127311706543, -0.6684517860412598, 8.723714828491211, -2.151460647583008, 4.233080863952637, -0.29850828647613525, 0.7288914322853088, 0.6289190649986267, -0.885498046875, 0.1279296875, -0.218017578125, 
17, 3031104975, 0.5184458494186401, -0.4856386184692383, -0.22041115164756775, -0.6684075593948364, 8.766575813293457, -2.1631920337677, 4.203926086425781, 0.4007090926170349, 0.6479120850563049, 0.9000585675239563, -0.884521484375, 0.127197265625, -0.213623046875, 
18, 3031113308, 0.5185552835464478, -0.4855867922306061, -0.22043316066265106, -0.6683530211448669, 8.76990032196045, -2.153449296951294, 4.1989336013793945, 1.0127612352371216, 0.5763715505599976, 1.0045135021209717, -0.885009765625, 0.12548828125, -0.215087890625, 
19, 3031121641, 0.518662691116333, -0.4855365753173828, -0.22048985958099365, -0.6682875752449036, 8.737425804138184, -2.112610101699829, 4.197033405303955, 1.5216647386550903, 0.18985269963741302, 0.9192178845405579, -0.883056640625, 0.12646484375, -0.21630859375, 
20, 3031129974, 0.5187598466873169, -0.48549720644950867, -0.22056032717227936, -0.6682174801826477, 8.728492736816406, -2.066434621810913, 4.229146957397461, 1.3340919017791748, -0.024986686185002327, 0.7167887687683105, -0.885498046875, 0.1279296875, -0.216064453125, 
21, 3031138307, 0.5188140869140625, -0.4854836165904999, -0.22061821818351746, -0.6681661009788513, 8.726625442504883, -2.016293525695801, 4.27131986618042, 0.7085665464401245, -0.18015770614147186, 0.3529897630214691, -0.885498046875, 0.12744140625, -0.214111328125, 
22, 3031146640, 0.5188149809837341, -0.4855015277862549, -0.22063392400741577, -0.6681472063064575, 8.710846900939941, -1.987417459487915, 4.274467468261719, -0.37602975964546204, -0.1107175275683403, 0.005532674491405487, -0.882568359375, 0.1279296875, -0.215087890625, 
