sep=,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
0, 3599032257, -0.4804461896419525, 0.581692099571228, 0.34360575675964355, 0.559235155582428, 0, 0, 0, 0, 0, 0, -0.8037109375, 0.017578125, 0.29150390625, 
1, 3599040590, -0.4805850684642792, 0.5817344784736633, 0.3433409035205841, 0.559234619140625, 9.69819450378418, -1.6198275089263916, 1.0730363130569458, -1.318569540977478, 1.5326403379440308, 3.235244035720825, -0.8056640625, 0.0205078125, 0.2919921875, 
2, 3599048923, -0.48073500394821167, 0.5817736387252808, 0.34308481216430664, 0.5592221021652222, 9.659798622131348, -1.5816876888275146, 1.0523251295089722, -1.1281789541244507, 1.1517568826675415, 3.188523769378662, -0.806640625, 0.02197265625, 0.287353515625, 
3, 3599057256, -0.4808630049228668, 0.5818304419517517, 0.34284400939941406, 0.5592004656791687, 9.61067008972168, -1.5863038301467896, 1.0575017929077148, -1.2182897329330444, 1.042922019958496, 3.167161464691162, -0.8017578125, 0.02197265625, 0.28662109375, 
4, 3599065589, -0.4809878468513489, 0.5818920135498047, 0.34260091185569763, 0.5591781735420227, 9.563859939575195, -1.5752202272415161, 1.0474176406860352, -1.332145094871521, 0.6959003210067749, 3.0652682781219482, -0.8046875, 0.02099609375, 0.287109375, 
5, 3599073922, -0.48108312487602234, 0.5819863080978394, 0.3423639237880707, 0.5591432452201843, 9.557977676391602, -1.5619043111801147, 1.0306826829910278, -1.6340856552124023, 0.46739572286605835, 3.1506404876708984, -0.80419921875, 0.0234375, 0.285400390625, 
6, 3599082255, -0.4811805188655853, 0.5820872783660889, 0.3421003222465515, 0.5591156482696533, 9.53519058227539, -1.5146777629852295, 1.0510560274124146, -1.9446324110031128, 0.356332391500473, 3.2426979541778564, -0.8056640625, 0.02392578125, 0.287353515625, 
7, 3599090588, -0.4812508523464203, 0.5822026133537292, 0.34184402227401733, 0.5590918064117432, 9.518696784973145, -1.5210130214691162, 1.0716276168823242, -2.174238443374634, 0.4047945737838745, 3.1381664276123047, -0.802734375, 0.025390625, 0.28662109375, 
8, 3599098921, -0.48133206367492676, 0.5822818279266357, 0.3415755331516266, 0.5591034293174744, 9.54736042022705, -1.5210078954696655, 1.0636818408966064, -2.1532862186431885, 0.7926453948020935, 2.7982912063598633, -0.80615234375, 0.025390625, 0.284423828125, 
9, 3599107254, -0.48141056299209595, 0.582331657409668, 0.34133487939834595, 0.5591309666633606, 9.56242847442627, -1.5086827278137207, 1.0373815298080444, -1.7958396673202515, 1.2555201053619385, 2.427729845046997, -0.80615234375, 0.0263671875, 0.283935546875, 
10, 3599115587, -0.4815119206905365, 0.58232581615448, 0.3410913348197937, 0.5591984987258911, 9.611205101013184, -1.4934351444244385, 1.0118327140808105, -1.4997904300689697, 1.8240026235580444, 1.9903414249420166, -0.8017578125, 0.0283203125, 0.2861328125, 
11, 3599123920, -0.4816116690635681, 0.5822775959968567, 0.34087347984313965, 0.5592955350875854, 9.62756061553955, -1.4701727628707886, 1.0151058435440063, -1.1278717517852783, 2.513742685317993, 1.489019513130188, -0.8046875, 0.02392578125, 0.283935546875, 
12, 3599132253, -0.4817413091659546, 0.5821690559387207, 0.3406737744808197, 0.5594184398651123, 9.661738395690918, -1.4704928398132324, 0.9802479147911072, -0.5155633091926575, 2.8989038467407227, 1.012645959854126, -0.8017578125, 0.02734375, 0.28662109375, 
13, 3599140586, -0.48184382915496826, 0.5820397734642029, 0.340528666973114, 0.5595532655715942, 9.666784286499023, -1.4948217868804932, 0.9476171135902405, -0.18588250875473022, 2.9712131023406982, 0.29590845108032227, -0.80419921875, 0.02734375, 0.283447265625, 
14, 3599148919, -0.48194482922554016, 0.5818814039230347, 0.3404117524623871, 0.5597018599510193, 9.675239562988281, -1.5251415967941284, 0.9138585329055786, 0.099729023873806, 2.806718587875366, -0.2672589421272278, -0.8056640625, 0.024658203125, 0.281005859375, 
15, 3599157252, -0.482010155916214, 0.5817244052886963, 0.340347021818161, 0.5598483085632324, 9.684486389160156, -1.5613956451416016, 0.8582292199134827, 0.2634296119213104, 2.571887254714966, -0.8394297957420349, -0.80615234375, 0.02783203125, 0.281494140625, 
