sep=,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
0, 3080677992, 0.8439981341362, -0.04279327392578125, -0.5014224052429199, -0.1855849027633667, 0, 0, 0, 0, 0, 0, -0.965576171875, 0.043701171875, -0.197998046875, 
1, 3080686325, 0.843930184841156, -0.042777225375175476, -0.5015431046485901, -0.18557104468345642, 8.631464004516602, 1.093878984451294, 4.8839521408081055, 0.4652057886123657, -2.329576253890991, 0.04339051619172096, -0.96826171875, 0.046142578125, -0.197265625, 
2, 3080694658, 0.8439360857009888, -0.04274962842464447, -0.5015578269958496, -0.18551084399223328, 8.56379222869873, 1.146021842956543, 4.885376930236816, 0.6495770812034607, -0.6117832064628601, 0.7227056622505188, -0.96630859375, 0.045166015625, -0.19580078125, 
3, 3080702991, 0.8439829349517822, -0.04269753396511078, -0.5015102624893188, -0.1854381561279297, 8.480589866638184, 1.1476736068725586, 4.816495418548584, 0.8257773518562317, 0.4609794020652771, 0.8169916868209839, -0.967041015625, 0.043212890625, -0.195068359375, 
4, 3080711324, 0.8440197110176086, -0.042638421058654785, -0.5014707446098328, -0.18539130687713623, 8.46082592010498, 1.0906511545181274, 4.808084011077881, 0.8021353483200073, 0.31910210847854614, 0.45954495668411255, -0.965576171875, 0.042236328125, -0.195556640625, 
5, 3080719657, 0.8440112471580505, -0.04261036217212677, -0.5014933943748474, -0.18537482619285583, 8.43448257446289, 1.0973749160766602, 4.845686435699463, 0.40444880723953247, -0.7528152465820312, 0.19930437207221985, -0.967529296875, 0.043212890625, -0.19384765625, 
6, 3080727990, 0.8440073132514954, -0.04263657331466675, -0.5014908313751221, -0.18539336323738098, 8.467299461364746, 1.1415793895721436, 4.8467020988464355, -0.5694429278373718, -0.5695966482162476, 0.16459707915782928, -0.96533203125, 0.04443359375, -0.195556640625, 
7, 3080736323, 0.8440282344818115, -0.042674317955970764, -0.5014398097991943, -0.1854276955127716, 8.494852066040039, 1.1552125215530396, 4.830235481262207, -0.9345993399620056, 0.1592692881822586, 0.15171311795711517, -0.966552734375, 0.043212890625, -0.194091796875, 
8, 3080744656, 0.844048023223877, -0.04273253679275513, -0.501389741897583, -0.18545949459075928, 8.46611213684082, 1.1710132360458374, 4.841336727142334, -1.1396156549453735, 0.07261635363101959, 0.3177189528942108, -0.966552734375, 0.042724609375, -0.194580078125, 
9, 3080752989, 0.8440287709236145, -0.042811423540115356, -0.5014058351516724, -0.18548578023910522, 8.45009708404541, 1.144168496131897, 4.844885349273682, -1.1315215826034546, -0.9951514005661011, 0.43003737926483154, -0.96484375, 0.0458984375, -0.197021484375, 
10, 3080761322, 0.8439934253692627, -0.04287239909172058, -0.5014525651931763, -0.18550622463226318, 8.45688533782959, 1.1238172054290771, 4.858009338378906, -0.8791446685791016, -1.4456802606582642, 0.27233055233955383, -0.967529296875, 0.043701171875, -0.1962890625, 
