sep=,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
0, 3253571076, 0.8953475952148438, -0.05623681843280792, -0.40576180815696716, -0.17484736442565918, 0, 0, 0, 0, 0, 0, -0.859619140625, 0.143798828125, -0.318115234375, 
1, 3253579409, 0.8952822089195251, -0.056307315826416016, -0.4058680236339569, -0.17491328716278076, 7.326283931732178, 0.4828382730484009, 6.497610092163086, -1.1901142597198486, -2.2988522052764893, -0.4166155159473419, -0.860595703125, 0.14453125, -0.314453125, 
2, 3253587742, 0.8952035903930664, -0.05635081231594086, -0.4060100018978119, -0.17497262358665466, 7.317143440246582, 0.5103575587272644, 6.569547653198242, -0.7234484553337097, -2.75296688079834, -0.5752701163291931, -0.861572265625, 0.14501953125, -0.314453125, 
3, 3253596075, 0.8951376676559448, -0.05639529228210449, -0.40612688660621643, -0.1750234067440033, 7.341062545776367, 0.5016310214996338, 6.588595390319824, -0.59550541639328, -2.37052059173584, -0.25119879841804504, -0.861572265625, 0.14501953125, -0.31494140625, 
4, 3253604408, 0.8950923681259155, -0.05645976960659027, -0.40620094537734985, -0.1750624179840088, 7.375794887542725, 0.48684805631637573, 6.568717956542969, -1.0050257444381714, -1.798272967338562, -0.07589498162269592, -0.863037109375, 0.14501953125, -0.31591796875, 
5, 3253612741, 0.8950668573379517, -0.05656495690345764, -0.4062223732471466, -0.1751096248626709, 7.4019694328308105, 0.46092844009399414, 6.55756139755249, -1.8777797222137451, -1.1443928480148315, 0.013844494707882404, -0.862548828125, 0.14453125, -0.31640625, 
6, 3253621074, 0.8950525522232056, -0.05670306086540222, -0.40620288252830505, -0.17518308758735657, 7.411420822143555, 0.4488546848297119, 6.565502166748047, -2.306638717651367, -0.6237834692001343, 0.05636413022875786, -0.862060546875, 0.14453125, -0.31689453125, 
7, 3253629407, 0.8950572609901428, -0.056805357336997986, -0.4061576724052429, -0.1752307415008545, 7.389716148376465, 0.42690709233283997, 6.57960844039917, -1.8232983350753784, -0.1363701969385147, 0.24480806291103363, -0.863525390625, 0.14501953125, -0.31591796875, 
8, 3253637740, 0.8950802087783813, -0.05687355995178223, -0.40608280897140503, -0.17526477575302124, 7.376290798187256, 0.43515053391456604, 6.573828220367432, -1.3287384510040283, 0.40338578820228577, 0.2875837981700897, -0.861328125, 0.146484375, -0.31591796875, 
9, 3253646073, 0.8951081037521362, -0.056950196623802185, -0.4059854745864868, -0.17532318830490112, 7.340562343597412, 0.4262811243534088, 6.557133674621582, -1.4690275192260742, 0.7183127403259277, 0.23656027019023895, -0.861083984375, 0.14453125, -0.31689453125, 
10, 3253654406, 0.8951321840286255, -0.05705006420612335, -0.4058985710144043, -0.17536908388137817, 7.328614711761475, 0.42857807874679565, 6.536509990692139, -1.8128987550735474, 0.49042296409606934, 0.32946309447288513, -0.85888671875, 0.1474609375, -0.31689453125, 
11, 3253662739, 0.8951321840286255, -0.05715802311897278, -0.40586787462234497, -0.1754046380519867, 7.311886787414551, 0.44216182827949524, 6.527767658233643, -1.87030029296875, -0.36843517422676086, 0.3428593575954437, -0.862060546875, 0.1455078125, -0.3173828125, 
12, 3253671072, 0.8951154947280884, -0.057253822684288025, -0.40587499737739563, -0.17544233798980713, 7.296468257904053, 0.487630695104599, 6.53975772857666, -1.5227662324905396, -0.8913241028785706, 0.23428058624267578, -0.861572265625, 0.14306640625, -0.31494140625, 
