sep=,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
0, 3128526078, 0.9655090570449829, -0.17024968564510345, 0.0016098879277706146, -0.19702965021133423, 0, 0, 0, 0, 0, 0, -0.09814453125, 0.012451171875, -0.62158203125, 
1, 3128534411, 0.9655048847198486, -0.17028602957725525, 0.0016228333115577698, -0.19701868295669556, 0.6237565279006958, -3.2327630519866943, 9.151726722717285, -1.0129148960113525, -0.6474766135215759, 0.035155538469552994, -0.093994140625, 0.007080078125, -0.6240234375, 
2, 3128542744, 0.9655001759529114, -0.170320063829422, 0.0016392096877098083, -0.19701224565505981, 0.636646032333374, -3.2093164920806885, 9.174966812133789, -0.9982636570930481, -0.5832105875015259, -0.018006809055805206, -0.09716796875, 0.009521484375, -0.62548828125, 
3, 3128551077, 0.9654961824417114, -0.17035925388336182, 0.0016665346920490265, -0.1969977617263794, 0.6228910088539124, -3.1913552284240723, 9.155760765075684, -1.088963508605957, -0.4720959961414337, 0.11204946786165237, -0.096435546875, 0.007080078125, -0.625, 
4, 3128559410, 0.9654924869537354, -0.17040026187896729, 0.001683562994003296, -0.19697999954223633, 0.616603672504425, -3.168959856033325, 9.178384780883789, -1.0923957824707031, -0.6213757395744324, 0.13712580502033234, -0.095703125, 0.009521484375, -0.62451171875, 
5, 3128567743, 0.9654855728149414, -0.17046043276786804, 0.001725420355796814, -0.19696125388145447, 0.6666165590286255, -3.166027545928955, 9.178342819213867, -1.4136496782302856, -0.34679114818573, 0.20098209381103516, -0.09814453125, 0.010986328125, -0.623046875, 
6, 3128576076, 0.9654765725135803, -0.17053164541721344, 0.0017694644629955292, -0.19694343209266663, 0.6517313122749329, -3.189152240753174, 9.143178939819336, -1.5765559673309326, -0.3425135016441345, 0.18440966308116913, -0.09619140625, 0.01025390625, -0.62646484375, 
7, 3128584409, 0.9654706716537476, -0.17058822512626648, 0.0018167197704315186, -0.19692295789718628, 0.6529470682144165, -3.2364392280578613, 9.174077987670898, -1.3794289827346802, -0.27076807618141174, 0.2386094033718109, -0.09521484375, 0.0087890625, -0.626953125, 
8, 3128592742, 0.9654668569564819, -0.17063362896442413, 0.001870814710855484, -0.1969018280506134, 0.6736690402030945, -3.2543861865997314, 9.19543743133545, -1.2504870891571045, -0.14774291217327118, 0.26796334981918335, -0.095703125, 0.010498046875, -0.623046875, 
9, 3128601075, 0.9654651880264282, -0.17067211866378784, 0.0019361376762390137, -0.1968761384487152, 0.6583762764930725, -3.2343225479125977, 9.176310539245605, -1.1787670850753784, 0.00849111843854189, 0.36014893651008606, -0.09619140625, 0.01171875, -0.6279296875, 
10, 3128609408, 0.9654712080955505, -0.17068228125572205, 0.001985538750886917, -0.19683727622032166, 0.6329622268676758, -3.282790184020996, 9.148500442504883, -0.7465524673461914, -0.15704087913036346, 0.5192133188247681, -0.09521484375, 0.010986328125, -0.61962890625, 
11, 3128617741, 0.9654842019081116, -0.17067158222198486, 0.0020145364105701447, -0.19678214192390442, 0.6218538880348206, -3.3009297847747803, 9.115325927734375, -0.3930247724056244, -0.41233792901039124, 0.708502471446991, -0.095703125, 0.009521484375, -0.62353515625, 
12, 3128626074, 0.9654995203018188, -0.17065054178237915, 0.002021797001361847, -0.19672545790672302, 0.6069117188453674, -3.263441324234009, 9.126426696777344, -0.19692222774028778, -0.6732445359230042, 0.6824015974998474, -0.095947265625, 0.009521484375, -0.6201171875, 
13, 3128634407, 0.9655148983001709, -0.17062844336032867, 0.0020273588597774506, -0.19666898250579834, 0.610809862613678, -3.246997356414795, 9.141240119934082, -0.1717178374528885, -0.6941713690757751, 0.6750503778457642, -0.09716796875, 0.010009765625, -0.6259765625, 
