sep=,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
0, 3128542744, 0.6718577146530151, -0.38255178928375244, -0.19446244835853577, -0.6036770939826965, 0, 0, 0, 0, 0, 0, -0.69482421875, 0.287841796875, -0.430419921875, 
1, 3128551077, 0.6718572378158569, -0.3825499415397644, -0.19445708394050598, -0.6036806106567383, 7.074097156524658, -2.7726991176605225, 6.2277374267578125, -0.588077187538147, 0.40505072474479675, -0.17520135641098022, -0.69580078125, 0.286865234375, -0.431396484375, 
2, 3128559410, 0.6718651652336121, -0.3825328052043915, -0.19446904957294464, -0.6036787629127502, 7.092408657073975, -2.757556915283203, 6.196522235870361, -0.1503811776638031, 0.32792624831199646, -0.11493107676506042, -0.693359375, 0.289306640625, -0.431396484375, 
3, 3128567743, 0.6718925833702087, -0.38247546553611755, -0.19450394809246063, -0.6036732196807861, 7.103824615478516, -2.740368604660034, 6.1960859298706055, 0.5239775776863098, 0.48191899061203003, -0.14710256457328796, -0.69482421875, 0.286376953125, -0.431884765625, 
4, 3128576076, 0.6719358563423157, -0.38238242268562317, -0.19455213844776154, -0.6036686301231384, 7.103366851806641, -2.713144302368164, 6.165328025817871, 0.9389793872833252, 0.7458224892616272, -0.2719976007938385, -0.69287109375, 0.287353515625, -0.430419921875, 
5, 3128584409, 0.6719756722450256, -0.3822806477546692, -0.19460061192512512, -0.6036728620529175, 7.111535549163818, -2.700791835784912, 6.198653221130371, 1.0527706146240234, 0.826699435710907, -0.34786686301231384, -0.693359375, 0.289306640625, -0.432373046875, 
6, 3128592742, 0.672004222869873, -0.38218942284584045, -0.19466513395309448, -0.6036782264709473, 7.147428035736084, -2.712343692779541, 6.246098518371582, 1.058969259262085, 0.5493484735488892, -0.4860684871673584, -0.6943359375, 0.288330078125, -0.431884765625, 
7, 3128601075, 0.6720288395881653, -0.3821223974227905, -0.1947123110294342, -0.6036781072616577, 7.235208034515381, -2.7225937843322754, 6.252035140991211, 0.6852447986602783, 0.4704951345920563, -0.3115203380584717, -0.693359375, 0.285400390625, -0.431884765625, 
8, 3128609408, 0.672039270401001, -0.38208675384521484, -0.19474400579929352, -0.6036787033081055, 7.2346930503845215, -2.736362934112549, 6.274573802947998, 0.0968090072274208, 0.35661420226097107, -0.34235990047454834, -0.693359375, 0.285400390625, -0.433837890625, 
9, 3128617741, 0.672050952911377, -0.38204842805862427, -0.1947464942932129, -0.6036890149116516, 7.243677139282227, -2.7226009368896484, 6.271297931671143, -0.20283913612365723, 0.7253311276435852, -0.32916852831840515, -0.6943359375, 0.2861328125, -0.434326171875, 
10, 3128626074, 0.6720383763313293, -0.3820263743400574, -0.19473117589950562, -0.6037220358848572, 7.180903434753418, -2.7696166038513184, 6.269652843475342, -0.5324943661689758, 0.7501257658004761, -0.47778236865997314, -0.6943359375, 0.288330078125, -0.431396484375, 
11, 3128634407, 0.6720274686813354, -0.3820131719112396, -0.19473601877689362, -0.6037409901618958, 7.1491522789001465, -2.7841010093688965, 6.237457752227783, -0.5334420204162598, 0.4713915288448334, -0.5206093192100525, -0.69482421875, 0.28662109375, -0.434326171875, 
12, 3128642740, 0.6720064878463745, -0.3820096254348755, -0.19474029541015625, -0.6037653088569641, 7.121856212615967, -2.7880778312683105, 6.26678466796875, -0.561592161655426, 0.3444986641407013, -0.5202763080596924, -0.69482421875, 0.285400390625, -0.433837890625, 
13, 3128651073, 0.6719949245452881, -0.3820081055164337, -0.19476762413978577, -0.6037703156471252, 7.104840278625488, -2.790717363357544, 6.24614143371582, -0.35450097918510437, 0.06914562731981277, -0.42891034483909607, -0.693359375, 0.286865234375, -0.431884765625, 
14, 3128659406, 0.6719863414764404, -0.3819991648197174, -0.19479480385780334, -0.6037765741348267, 7.091700077056885, -2.798506736755371, 6.2336602210998535, -0.2087816298007965, 0.11806881427764893, -0.3851099908351898, -0.693359375, 0.287353515625, -0.430419921875, 
15, 3128667739, 0.6719984412193298, -0.3819587528705597, -0.19484660029411316, -0.6037721633911133, 7.078782558441162, -2.78840708732605, 6.237178802490234, 0.36063557863235474, 0.17552152276039124, -0.3753509819507599, -0.69580078125, 0.286376953125, -0.433349609375, 
16, 3128676072, 0.6720337271690369, -0.38189196586608887, -0.1949177384376526, -0.6037521362304688, 7.114503860473633, -2.8035929203033447, 6.244361400604248, 0.9923083782196045, 0.17175626754760742, -0.163470059633255, -0.69482421875, 0.286865234375, -0.430908203125, 
17, 3128684405, 0.6720815896987915, -0.38180574774742126, -0.1950078159570694, -0.6037241816520691, 7.124517917633057, -2.761705160140991, 6.229202747344971, 1.5209860801696777, 0.11742845922708511, -0.04231470823287964, -0.69140625, 0.285400390625, -0.43212890625, 
18, 3128692738, 0.6721402406692505, -0.38170745968818665, -0.19510391354560852, -0.6036900281906128, 7.103466987609863, -2.6959140300750732, 6.219354629516602, 1.650799036026001, 0.18904587626457214, -0.05540359392762184, -0.693359375, 0.287353515625, -0.430419921875, 
19, 3128701071, 0.672200083732605, -0.3816182017326355, -0.1951945424079895, -0.6036505103111267, 7.1022725105285645, -2.6791112422943115, 6.232650279998779, 1.4205269813537598, 0.19081322848796844, -0.039625220000743866, -0.6943359375, 0.286865234375, -0.433349609375, 
